Date,Close,Open,Volume,sma_10,ema,rsi,mom,next_day_close
16-06-2017,35.5675,35.945,50861175,37.28625,36.91318889,14.38559709,-0.505,36.585
19-06-2017,36.585,35.915,32541429,37.0965,36.85351818,45.81374811,1.0175,36.2525
20-06-2017,36.2525,36.7175,24900069,36.8605,36.74424215,39.83986043,-0.3325,36.4675
21-06-2017,36.4675,36.38,21265851,36.623,36.69392539,45.57586618,0.215,36.4075
22-06-2017,36.4075,36.4425,19124294,36.389,36.64184805,44.108803,-0.06,36.57
23-06-2017,36.57,36.2825,35450889,36.3215,36.62878477,49.60102084,0.1625,36.455
26-06-2017,36.455,36.7925,25693361,36.3315,36.59718754,45.6341438,-0.115,35.9325
27-06-2017,35.9325,36.2525,24761908,36.26,36.47633526,31.38071331,-0.5225,36.4575
28-06-2017,36.4575,36.1225,22082432,36.27675,36.47291067,50.71497199,0.525,35.92
29-06-2017,35.92,36.1775,31499368,36.2615,36.37238145,37.27432235,-0.5375,36.005
30-06-2017,36.005,36.1125,23024114,36.30525,36.30558483,40.39683265,0.085,35.875
03-07-2017,35.875,36.22,14277887,36.23425,36.22729668,36.88641045,-0.13,36.0225
05-07-2017,36.0225,35.9225,21569632,36.21125,36.19006092,43.81139726,0.1475,35.6825
06-07-2017,35.6825,35.755,24128782,36.13275,36.09777711,33.28754494,-0.34,36.045
07-07-2017,36.045,35.725,19201712,36.0965,36.08818127,49.46524875,0.3625,36.265
10-07-2017,36.265,36.0275,21207636,36.066,36.12033013,57.31735189,0.22,36.3825
11-07-2017,36.3825,36.1825,19781836,36.05875,36.16799738,61.32886303,0.1175,36.435
12-07-2017,36.435,36.4675,24884478,36.109,36.21654331,63.25752664,0.0525,36.9425
13-07-2017,36.9425,36.375,25199373,36.1575,36.34853544,77.07374957,0.5075,37.26
14-07-2017,37.26,36.9925,20133949,36.2915,36.51425627,82.28349675,0.3175,37.39
17-07-2017,37.39,37.205,23793456,36.43,36.6734824,84.12931495,0.13,37.52
18-07-2017,37.52,37.3,17868792,36.5945,36.82739469,85.95804093,0.13,37.755
19-07-2017,37.755,37.62,20922969,36.76775,36.9960502,88.8588413,0.235,37.585
20-07-2017,37.585,37.875,17243748,36.958,37.10313198,74.87251561,-0.17,37.5675
21-07-2017,37.5675,37.4975,26356690,37.11025,37.18756253,73.38618157,-0.0175,38.0225
24-07-2017,38.0225,37.645,21493160,37.286,37.33936934,83.82310541,0.455,38.185
25-07-2017,38.185,37.95,18854072,37.46625,37.49312037,86.23327661,0.1625,38.365
26-07-2017,38.365,38.3375,15782981,37.65925,37.65164394,88.58756746,0.18,37.64
27-07-2017,37.64,38.4375,32478021,37.729,37.64952686,47.60203604,-0.725,37.375
28-07-2017,37.375,37.4725,17213692,37.7405,37.59961289,39.29552305,-0.265,37.1825
31-07-2017,37.1825,37.475,19847980,37.71975,37.52377418,33.92082043,-0.1925,37.5125
01-08-2017,37.5125,37.275,35394939,37.719,37.52172433,48.89833194,0.33,39.285
02-08-2017,39.285,39.82,69936800,37.872,37.84231991,79.73602771,1.7725,38.8925
03-08-2017,38.8925,39.2625,27097296,38.00275,38.03326174,68.32353301,-0.3925,39.0975
04-08-2017,39.0975,39.0175,20559852,38.15575,38.22675961,71.030547,0.205,39.7025
07-08-2017,39.7025,39.265,21870321,38.32375,38.49507604,77.97430907,0.605,40.02
08-08-2017,40.02,39.65,36205993,38.50725,38.77233494,80.96698978,0.3175,40.265
09-08-2017,40.265,39.815,26131530,38.69725,39.04372859,83.17238209,0.245,38.83
10-08-2017,38.83,39.975,40807281,38.81625,39.00486885,44.99821882,-1.435,39.37
11-08-2017,39.37,39.15,26258866,39.01575,39.07125633,54.76435999,0.54,39.9625
14-08-2017,39.9625,39.83,22134304,39.29375,39.23330063,63.62317516,0.5925,40.4
15-08-2017,40.4,40.165,29465487,39.5825,39.44542779,69.19194097,0.4375,40.2375
16-08-2017,40.2375,40.485,27671612,39.67775,39.58944092,64.60043721,-0.1625,39.465
17-08-2017,39.465,40.13,28313845,39.735,39.5668153,46.33096769,-0.7725,39.375
18-08-2017,39.375,39.465,27429095,39.76275,39.53193979,44.49828293,-0.09,39.3025
21-08-2017,39.3025,39.375,26368528,39.72275,39.49022346,42.79376187,-0.0725,39.945
22-08-2017,39.945,39.5575,21604588,39.71525,39.57291011,59.83640187,0.6425,39.995
23-08-2017,39.995,39.7675,19461581,39.68825,39.64965372,60.96756695,0.05,39.8175
24-08-2017,39.8175,40.1075,19838918,39.787,39.68017123,54.19447799,-0.1775,39.965
25-08-2017,39.965,39.9125,25480100,39.8465,39.73195828,58.93340762,0.1475,40.3675
28-08-2017,40.3675,40.035,25965972,39.887,39.84751132,69.6454102,0.4025,40.7275
29-08-2017,40.7275,40.025,29734354,39.91975,40.00750926,76.4989617,0.36,40.8375
30-08-2017,40.8375,40.95,27269584,39.97975,40.15841667,78.36471465,0.11,41
31-08-2017,41,40.91,26785096,40.13325,40.31143182,81.13094271,0.1625,41.0125
01-09-2017,41.0125,41.2,16592851,40.297,40.43889876,81.360101,0.0125,40.52
05-09-2017,40.52,40.9375,29537295,40.41875,40.45364444,50.90973842,-0.4925,40.4775
06-09-2017,40.4775,40.6775,21651726,40.472,40.45798182,48.9341969,-0.0425,40.315
07-09-2017,40.315,40.5225,21928502,40.504,40.43198512,41.27851603,-0.1625,39.6575
08-09-2017,39.6575,40.215,28611535,40.488,40.29116964,23.04429565,-0.6575,40.375
11-09-2017,40.375,40.125,31580798,40.529,40.30641153,51.97947541,0.7175,40.215
12-09-2017,40.215,40.6525,71714225,40.51375,40.28979125,47.0484342,-0.16,39.9125
13-09-2017,39.9125,39.9675,44909873,40.43225,40.22119284,38.43220163,-0.3025,39.57
14-09-2017,39.57,39.7475,23763043,40.3055,40.10279414,30.52137967,-0.3425,39.97
15-09-2017,39.97,39.6175,49114622,40.2025,40.07864975,46.575208,0.4,39.6675
18-09-2017,39.6675,40.0275,28270399,40.068,40.00389525,38.22574116,-0.3025,39.6825
19-09-2017,39.6825,39.8775,20810632,39.98425,39.94545975,38.90461371,0.015,39.0175
20-09-2017,39.0175,39.475,52953923,39.83825,39.7767398,24.17929425,-0.665,38.3475
21-09-2017,38.3475,38.95,37571661,39.6415,39.51687802,16.37409379,-0.67,37.9725
22-09-2017,37.9725,38.005,46645837,39.473,39.23608201,13.35741348,-0.375,37.6375
25-09-2017,37.6375,37.4975,44402622,39.19925,38.94543074,11.07828807,-0.335,38.285
26-09-2017,38.285,37.945,36672157,39.00625,38.82535242,37.03501529,0.6475,38.5575
27-09-2017,38.5575,38.45,25504487,38.87075,38.77665198,45.41682269,0.2725,38.32
28-09-2017,38.32,38.4725,22005455,38.74575,38.69362435,39.66444866,-0.2375,38.53
29-09-2017,38.53,38.3025,26299810,38.60175,38.66387447,47.07359927,0.21,38.4525
02-10-2017,38.4525,38.565,18698842,38.48025,38.62544275,44.54991821,-0.0775,38.62
03-10-2017,38.62,38.5025,16230293,38.374,38.62445316,51.56509525,0.1675,38.37
04-10-2017,38.37,38.4075,20163753,38.30925,38.57818895,41.71823854,-0.25,38.8475
05-10-2017,38.8475,38.545,21282569,38.35925,38.62715459,59.96901802,0.4775,38.825
06-10-2017,38.825,38.7425,17407558,38.4445,38.66312648,58.88294892,-0.0225,38.96
09-10-2017,38.96,38.9525,16272099,38.57675,38.71710349,63.79995647,0.135,38.975
10-10-2017,38.975,39.0137,15617014,38.64575,38.76399376,64.39138396,0.015,39.1375
11-10-2017,39.1375,38.9925,16905648,38.70375,38.83190399,70.84225638,0.1625,39
12-10-2017,39,39.0875,16125154,38.77175,38.8624669,59.45077457,-0.1375,39.2475
13-10-2017,39.2475,39.1825,16394188,38.8435,38.93247292,70.22383537,0.2475,39.97
16-10-2017,39.97,39.475,24121469,38.99525,39.1211142,84.88103959,0.7225,40.1175
17-10-2017,40.1175,39.945,18997285,39.145,39.30227526,86.56828423,0.1475,39.94
18-10-2017,39.94,40.105,16374164,39.302,39.41822521,74.12494695,-0.1775,38.995
19-10-2017,38.995,39.1875,42584366,39.31675,39.34127517,37.88494604,-0.945,39.0625
20-10-2017,39.0625,39.1525,23974146,39.3405,39.29058878,40.48299224,0.0675,39.0425
23-10-2017,39.0425,39.2225,21984927,39.34875,39.24548173,39.86542726,-0.02,39.275
24-10-2017,39.275,39.0725,17757230,39.37875,39.25084869,50.77687164,0.2325,39.1025
25-10-2017,39.1025,39.2275,21207098,39.37525,39.2238762,43.4629058,-0.1725,39.3525
26-10-2017,39.3525,39.3075,17000469,39.4105,39.24726234,55.16289526,0.25,40.7625
27-10-2017,40.7625,39.8225,44461986,39.562,39.5227601,81.76576908,1.41,41.68
30-10-2017,41.68,40.9725,44773986,39.733,39.91498554,87.70118572,0.9175,42.26
31-10-2017,42.26,41.975,36051978,39.94725,40.3413518,90.21741091,0.58,41.7225
01-11-2017,41.7225,42.4675,33637772,40.1255,40.59246966,72.93247732,-0.5375,42.0275
02-11-2017,42.0275,41.91,41393373,40.42875,40.85338426,76.1707874,0.305,43.125
03-11-2017,43.125,43.5,59427353,40.835,41.26640531,84.50764102,1.0975,43.5625
06-11-2017,43.5625,43.0913,35026606,41.287,41.68387707,86.80750867,0.4375,43.7025
07-11-2017,43.7025,43.4775,24581486,41.72975,42.05089942,87.54697779,0.14,44.06
08-11-2017,44.06,43.665,24409527,42.2255,42.41619043,89.43689526,0.3575,43.97
09-11-2017,43.97,43.7775,29482932,42.68725,42.69870126,85.36027411,-0.09,43.6675
10-11-2017,43.6675,43.7775,25152700,42.97775,42.87484649,71.6408137,-0.3025,43.4925
13-11-2017,43.4925,43.375,16984080,43.159,42.98714713,64.18127067,-0.175,42.835
14-11-2017,42.835,43.26,24785027,43.2165,42.95948401,43.10326218,-0.6575,42.27
15-11-2017,42.27,42.4925,29162972,43.27125,42.83412328,31.86311116,-0.565,42.775
16-11-2017,42.775,42.795,23637734,43.346,42.8233736,47.23592255,0.505,42.5375
17-11-2017,42.5375,42.76,21899544,43.28725,42.77139658,41.70450752,-0.2375,42.495
20-11-2017,42.495,42.5725,16262453,43.1805,42.72114266,40.63999012,-0.0425,43.285
21-11-2017,43.285,42.695,25131295,43.13875,42.82366217,62.73898829,0.79,43.74
22-11-2017,43.74,43.34,25588925,43.10675,42.99026905,70.61488961,0.455,43.7425
24-11-2017,43.7425,43.775,14426673,43.084,43.12703831,70.65748686,0.0025,43.5225
27-11-2017,43.5225,43.7625,20967052,43.0695,43.19894044,60.94008872,-0.22,43.2675
28-11-2017,43.2675,43.575,26441478,43.047,43.21140581,50.81475863,-0.255,42.37
29-11-2017,42.37,43.1575,41670510,43.0005,43.05842294,29.35592344,-0.8975,42.9625
30-11-2017,42.9625,42.6075,41532541,43.06975,43.0409824,47.61214209,0.5925,42.7625
01-12-2017,42.7625,42.4875,39759288,43.0685,42.99034924,42.93094255,-0.2,42.45
04-12-2017,42.45,43.12,32559985,43.05975,42.89210392,36.01497978,-0.3125,42.41
05-12-2017,42.41,42.265,27650933,43.05125,42.80444866,35.11001186,-0.04,42.2525
06-12-2017,42.2525,41.875,28568300,42.948,42.70409436,31.24571047,-0.1575,42.33
07-12-2017,42.33,42.2575,25673308,42.807,42.63607721,35.6050715,0.0775,42.3425
08-12-2017,42.3425,42.6225,23355231,42.667,42.58269953,36.41785807,0.0125,43.1675
11-12-2017,43.1675,42.3,35273759,42.6315,42.68902689,68.85223975,0.825,42.925
12-12-2017,42.925,43.0375,19409230,42.59725,42.73193109,57.98426896,-0.2425,43.0675
13-12-2017,43.0675,43.125,23901905,42.667,42.79294362,62.34956339,0.1425,43.055
14-12-2017,43.055,43.1,20476641,42.67625,42.84059023,61.64726673,-0.0125,43.4925
15-12-2017,43.4925,43.4075,40171307,42.74925,42.95911928,74.30808396,0.4375,44.105
18-12-2017,44.105,43.72,29421131,42.91475,43.16746123,83.7156036,0.6125,43.635
19-12-2017,43.635,43.7575,27436453,43.03725,43.25246828,61.95552503,-0.47,43.5875
20-12-2017,43.5875,43.7175,23475649,43.17075,43.31338314,59.98578831,-0.0475,43.7525
21-12-2017,43.7525,43.5425,20949896,43.313,43.39322257,64.83959382,0.165,43.7525
22-12-2017,43.7525,43.67,16359444,43.454,43.45854574,64.83959382,0,42.6425
26-12-2017,42.6425,42.7,33188198,43.4015,43.31017379,28.50029581,-1.11,42.65
27-12-2017,42.65,42.525,21798213,43.374,43.19014219,28.83714685,0.0075,42.77
28-12-2017,42.77,42.75,16480310,43.34425,43.1137527,34.96503151,0.12,42.3075
29-12-2017,42.3075,42.63,26000672,43.2695,42.9671613,24.71277857,-0.4625,43.065
02-01-2018,43.065,42.54,25555934,43.22675,42.98495015,52.9542247,0.7575,43.0575
03-01-2018,43.0575,43.1325,29517900,43.122,42.99814104,52.70951941,-0.0075,43.2575
04-01-2018,43.2575,43.135,22434597,43.08425,43.04529721,59.02164977,0.2,43.75
05-01-2018,43.75,43.36,23660018,43.1005,43.17342499,70.95495087,0.4925,43.5875
08-01-2018,43.5875,43.5875,20567766,43.084,43.24871136,63.34666178,-0.1625,43.5825
09-01-2018,43.5825,43.6375,21584957,43.067,43.3094002,63.08648575,-0.005,43.5725
10-01-2018,43.5725,43.29,23970095,43.16,43.35723653,62.44530079,-0.01,43.82
11-01-2018,43.82,43.6475,18667729,43.277,43.44137534,71.4290385,0.2475,44.2725
12-01-2018,44.2725,44.045,25415580,43.42725,43.59248892,81.52775002,0.4525,44.0475
16-01-2018,44.0475,44.475,29599936,43.60125,43.6752182,66.84287709,-0.225,44.775
17-01-2018,44.775,44.0375,34387136,43.77225,43.87517853,80.81173568,0.7275,44.815
18-01-2018,44.815,44.8425,31193352,43.948,44.04605516,81.35169428,0.04,44.615
19-01-2018,44.615,44.6525,32429767,44.08375,44.14949968,69.18394825,-0.2,44.25
22-01-2018,44.25,44.325,27109541,44.13375,44.16777246,51.58339443,-0.365,44.26
23-01-2018,44.26,44.325,32689142,44.201,44.18454111,52.00157622,0.01,43.555
24-01-2018,43.555,44.3125,51114372,44.19825,44.07007909,29.52706702,-0.705,42.7775
25-01-2018,42.7775,43.6263,41528087,44.11875,43.83506471,18.50307466,-0.7775,42.8775
26-01-2018,42.8775,43,39142861,44.0245,43.66096203,23.11788173,0.1,41.99
29-01-2018,41.99,42.54,50649512,43.79625,43.35715075,14.19852,-0.8875,41.7425
30-01-2018,41.7425,41.3812,46054075,43.56575,43.06357789,12.51528983,-0.2475,41.8575
31-01-2018,41.8575,41.7175,32480017,43.274,42.844291,18.15097337,0.115,41.945
01-02-2018,41.945,41.7912,47231571,42.987,42.68078355,22.87620454,0.0875,40.125
02-02-2018,40.125,41.5,86594027,42.538,42.21609563,9.146795317,-1.82,39.1225
05-02-2018,39.1225,39.775,72762180,42.02525,41.6536237,6.472266522,-1.0025,40.7575
06-02-2018,40.7575,38.7075,68243731,41.675,41.49069212,41.40246499,1.635,39.885
07-02-2018,39.885,40.7713,52358204,41.308,41.19874809,33.14515804,-0.8725,38.7875
08-02-2018,38.7875,40.0725,56390381,40.909,40.76033935,25.2325108,-1.0975,39.1025
09-02-2018,39.1025,39.2675,71499574,40.5315,40.45891401,31.13100921,0.315,40.6775
12-02-2018,40.6775,39.625,61819638,40.40025,40.49865692,53.87424226,1.575,41.085
13-02-2018,41.085,40.4875,32567631,40.3345,40.60526475,58.32525189,0.4075,41.8425
14-02-2018,41.8425,40.7612,40644933,40.333,40.83021662,65.95820378,0.7575,43.2475
15-02-2018,43.2475,42.4475,51206372,40.46325,41.26972269,76.10502195,1.405,43.1075
16-02-2018,43.1075,43.09,40176067,40.7615,41.60386402,73.38068454,-0.14,42.9625
20-02-2018,42.9625,43.0125,33932378,41.1455,41.85088874,70.13052523,-0.145,42.7675
21-02-2018,42.7675,43.2075,37472728,41.3465,42.01754533,65.27072988,-0.195,43.125
22-02-2018,43.125,42.95,31010840,41.6705,42.21890073,70.03008252,0.3575,43.875
23-02-2018,43.875,43.4175,33812360,42.17925,42.52000969,77.95315874,0.75,44.7425
26-02-2018,44.7425,44.0875,38172285,42.74325,42.92409883,84.04982044,0.8675,44.5975
27-02-2018,44.5975,44.775,38935123,43.13525,43.22835359,79.45892963,-0.145,44.53
28-02-2018,44.53,44.815,37782135,43.47975,43.46501657,77.01121964,-0.0675,43.75
01-03-2018,43.75,44.635,48802761,43.6705,43.51683174,53.29654587,-0.78,44.0525
02-03-2018,44.0525,43.2,38453839,43.751,43.61422597,59.36288653,0.3025,44.205
05-03-2018,44.205,43.8025,28406363,43.86075,43.72163943,62.43747535,0.1525,44.1675
06-03-2018,44.1675,44.4775,23795179,43.98125,43.80270499,61.01842878,-0.0375,43.7575
07-03-2018,43.7575,43.735,31703462,44.08025,43.7944859,46.55731242,-0.41,44.235
08-03-2018,44.235,43.87,23776107,44.19125,43.87457937,60.2661582,0.4775,44.995
09-03-2018,44.995,44.49,32185714,44.30325,44.07829221,73.69218703,0.76,45.43
12-03-2018,45.43,45.0725,32207081,44.372,44.32405727,78.8139805,0.435,44.9925
13-03-2018,44.9925,45.6475,31692529,44.4115,44.44559231,63.3167313,-0.4375,44.61
14-03-2018,44.61,45.08,29359877,44.4195,44.47548462,52.1172854,-0.3825,44.6625
15-03-2018,44.6625,44.625,22743958,44.51075,44.50948741,53.52758432,0.0525,44.505
16-03-2018,44.505,44.6625,39403996,44.556,44.50867152,48.20352951,-0.1575,43.825
19-03-2018,43.825,44.33,33449671,44.518,44.38436761,31.3664034,-0.68,43.81
20-03-2018,43.81,43.81,19650550,44.48225,44.27993713,31.06718835,-0.015,42.8175
21-03-2018,42.8175,43.76,37054949,44.38825,44.01403947,17.36583174,-0.9925,42.2125
22-03-2018,42.2125,42.5,41489579,44.186,43.68648684,12.99794637,-0.605,41.235
23-03-2018,41.235,42.0975,41025084,43.81,43.24076196,8.619439241,-0.9775,43.1925
26-03-2018,43.1925,42.0175,37541166,43.58625,43.23198706,50.42369483,1.9575,42.085
27-03-2018,42.085,43.42,40916589,43.2955,43.02344396,38.09779802,-1.1075,41.62
28-03-2018,41.62,41.8125,43728354,42.9965,42.76827233,33.76587172,-0.465,41.945
29-03-2018,41.945,41.9512,38249455,42.72475,42.61858645,39.75097474,0.325,41.67
02-04-2018,41.67,41.97,37615961,42.44125,42.44611619,36.2831719,-0.275,42.0975
03-04-2018,42.0975,41.91,30277946,42.2685,42.38273143,45.51880513,0.4275,42.9025
04-04-2018,42.9025,41.22,34597715,42.17775,42.4772348,59.37813334,0.805,43.2
05-04-2018,43.2,43.145,26929947,42.216,42.60864666,63.64985377,0.2975,42.095
06-04-2018,42.095,42.7425,35003572,42.20425,42.51525636,42.76870569,-1.105,42.5125
09-04-2018,42.5125,42.47,29014717,42.332,42.5147552,50.44648529,0.4175,43.3125
10-04-2018,43.3125,43.25,28611623,42.344,42.65979971,62.49712613,0.8,43.11
11-04-2018,43.11,43.0575,22429342,42.4465,42.74165431,58.03186119,-0.2025,43.535
12-04-2018,43.535,43.3525,22888185,42.638,42.88589898,64.65660856,0.425,43.6825
13-04-2018,43.6825,43.695,25123155,42.81175,43.03073553,66.9217984,0.1475,43.955
16-04-2018,43.955,43.7575,21577221,43.04025,43.19878361,71.18639949,0.2725,44.56
17-04-2018,44.56,44.1225,26601346,43.2865,43.4462775,78.77913778,0.605,44.46
18-04-2018,44.46,44.4525,20744500,43.44225,43.63059068,74.71149359,-0.1,43.2
19-04-2018,43.2,43.7375,34813413,43.44225,43.55230147,41.20358609,-1.26,41.43
20-04-2018,41.43,42.6488,65469524,43.37575,43.16642847,23.05044139,-1.77,41.31
23-04-2018,41.31,41.7088,36519781,43.2555,42.82889602,22.2207924,-0.12,40.735
24-04-2018,40.735,41.4175,33673170,42.99775,42.44818766,18.27996724,-0.575,40.9125
25-04-2018,40.9125,40.655,28371967,42.778,42.16897172,23.51415412,0.1775,41.055
26-04-2018,41.055,41.03,27953349,42.53,41.96643141,28.1334323,0.1425,40.58
27-04-2018,40.58,41,35629102,42.21975,41.71435297,22.47723358,-0.475,41.315
30-04-2018,41.315,40.5325,42410864,41.95575,41.64174334,44.18289376,0.735,42.275
01-05-2018,42.275,41.6025,53548117,41.72725,41.75688091,61.69374724,0.96,44.1425
02-05-2018,44.1425,43.8063,66541423,41.6955,42.19062984,78.27027613,1.8675,44.2225
03-05-2018,44.2225,43.97,34064280,41.79775,42.56006078,78.76239371,0.08,45.9575
04-05-2018,45.9575,44.5625,56354772,42.2505,43.177777,86.84123768,1.735,46.29
07-05-2018,46.29,46.295,42445840,42.7485,43.74363573,87.94020728,0.3325,46.5125
08-05-2018,46.5125,46.2475,28400477,43.32625,44.24706559,88.72767459,0.2225,46.84
09-05-2018,46.84,46.6375,23203941,43.919,44.71850821,89.93667263,0.3275,47.51
10-05-2018,47.51,46.935,27979989,44.5645,45.22605217,92.10270111,0.67,47.1475
11-05-2018,47.1475,47.3725,26309043,45.22125,45.57540632,80.39915976,-0.3625,47.0375
14-05-2018,47.0375,47.2525,20773210,45.7935,45.84124154,76.70217798,-0.11,46.61
15-05-2018,46.61,46.695,23693162,46.227,45.9810158,62.69680559,-0.4275,47.045
16-05-2018,47.045,46.5175,19174964,46.51725,46.17446748,69.72750239,0.435,46.7475
17-05-2018,46.7475,47,17359080,46.76975,46.27865521,60.05173093,-0.2975,46.5775
18-05-2018,46.5775,46.7975,18293237,46.83175,46.33299062,54.63628052,-0.17,46.9075
21-05-2018,46.9075,47,18398394,46.8935,46.43744687,62.78057924,0.33,46.79
22-05-2018,46.79,47.0938,15235329,46.92125,46.50154744,58.13522997,-0.1175,47.09
23-05-2018,47.09,46.5875,20053515,46.94625,46.60853882,66.13291466,0.3,47.0375
24-05-2018,47.0375,47.1925,23224785,46.899,46.68653176,63.48013328,-0.0525,47.145
25-05-2018,47.145,47.0575,17456889,46.89875,46.76988962,66.88050699,0.1075,46.975
29-05-2018,46.975,46.9,22512657,46.8925,46.80718242,56.48428445,-0.17,46.875
30-05-2018,46.875,46.93,18688085,46.919,46.81951289,50.69048391,-0.1,46.7175
31-05-2018,46.7175,46.805,27468415,46.88625,46.80096509,42.17382147,-0.1575,47.56
01-06-2018,47.56,46.9977,23437212,46.9675,46.93897144,72.76743946,0.8425,47.9575
04-06-2018,47.9575,47.9087,26261274,47.1055,47.12415845,79.24380468,0.3975,48.3275
05-06-2018,48.3275,48.2663,21558401,47.2475,47.34294782,83.74237538,0.37,48.495
06-06-2018,48.495,48.4075,21127619,47.418,47.55241185,85.51846363,0.1675,48.365
07-06-2018,48.365,48.535,21345867,47.5455,47.70015515,77.32332125,-0.13,47.925
08-06-2018,47.925,47.7925,26651199,47.63425,47.74103603,55.01755172,-0.44,47.8075
11-06-2018,47.8075,47.8375,18306460,47.7005,47.75312039,50.18500678,-0.1175,48.07
12-06-2018,48.07,47.8462,16881792,47.81,47.81073487,59.99720715,0.2625,47.675
13-06-2018,47.675,48.105,21626572,47.89,47.7860558,43.77771579,-0.395,47.7
14-06-2018,47.7,47.8875,21604514,47.98825,47.77040929,44.95498853,0.025,47.21
15-06-2018,47.21,47.5075,61962552,47.95325,47.66851669,29.71208234,-0.49,47.185
18-06-2018,47.185,46.97,18481820,47.876,47.58060457,29.08317644,-0.025,46.4225
19-06-2018,46.4225,46.285,33566039,47.6855,47.3700401,16.09491346,-0.7625,46.625
20-06-2018,46.625,46.5875,20623324,47.4985,47.23457826,26.92806973,0.2025,46.365
21-06-2018,46.365,46.8125,25652398,47.2985,47.07647312,22.30590958,-0.26,46.23
22-06-2018,46.23,46.53,27185747,47.129,46.92256892,20.06998455,-0.135,45.5425
25-06-2018,45.5425,45.85,31651394,46.9025,46.6716473,12.25201728,-0.6875,46.1075
26-06-2018,46.1075,45.7475,24530516,46.70625,46.56907506,37.32998614,0.565,46.04
27-06-2018,46.04,46.307,25214403,46.54275,46.4728796,35.80197156,-0.0675,46.375
28-06-2018,46.375,46.025,17346693,46.41025,46.45508331,48.80270212,0.335,46.2775
29-06-2018,46.2775,46.5725,22597450,46.317,46.42279543,45.45391756,-0.0975,46.795
02-07-2018,46.795,45.955,17612113,46.278,46.49046899,62.51797048,0.5175,45.98
03-07-2018,45.98,46.9475,13909764,46.23375,46.39765645,38.69042209,-0.815,46.35
05-07-2018,46.35,46.315,16592763,46.20625,46.38899164,49.59279917,0.37,46.9925
06-07-2018,46.9925,46.355,17474674,46.269,46.49872043,63.63086478,0.6425,47.645
09-07-2018,47.645,47.375,19740573,46.4105,46.7071349,73.13025339,0.6525,47.5875
10-07-2018,47.5875,47.6775,15875755,46.615,46.86720128,71.0850418,-0.0575,46.97
11-07-2018,46.97,47.125,18819021,46.70125,46.88589196,51.68233167,-0.6175,47.7575
12-07-2018,47.7575,47.3825,18031040,46.873,47.04436615,66.33193682,0.7875,47.8325
13-07-2018,47.8325,47.77,12487376,47.01875,47.18766321,67.50483265,0.075,47.7275
16-07-2018,47.7275,47.88,15030858,47.16375,47.28581535,63.6258911,-0.105,47.8625
17-07-2018,47.8625,47.4375,15501546,47.2705,47.39066711,66.70102298,0.135,47.6
18-07-2018,47.6,47.945,16369281,47.4325,47.42872763,55.33134505,-0.2625,47.97
19-07-2018,47.97,47.4225,20261772,47.5945,47.52714079,65.64820495,0.37,47.86
20-07-2018,47.86,47.945,20363954,47.68125,47.58766065,60.45893653,-0.11,47.9025
23-07-2018,47.9025,47.67,15978214,47.707,47.64490417,61.91294499,0.0425,48.25
24-07-2018,48.25,48.1125,18566211,47.77325,47.75492159,72.31708689,0.3475,48.705
25-07-2018,48.705,48.265,16658928,47.94675,47.92766312,80.8699508,0.455,48.5525
26-07-2018,48.5525,48.6525,18896667,48.02625,48.04126982,71.60181737,-0.1525,47.745
27-07-2018,47.745,48.7475,23956208,48.0175,47.98740258,40.7162505,-0.8075,47.4775
30-07-2018,47.4775,47.975,21026954,47.9925,47.89469302,34.54578576,-0.2675,47.5725
31-07-2018,47.5725,47.575,39413440,47.9635,47.83611247,38.67170587,0.095,50.375
01-08-2018,50.375,49.7825,67929016,48.241,48.29772839,81.55220088,2.8025,51.8475
02-08-2018,51.8475,50.145,62403382,48.62875,48.94314141,87.35774699,1.4725,51.9975
03-08-2018,51.9975,51.7575,33455474,49.0425,49.49847933,87.84483274,0.15,52.2675
06-08-2018,52.2675,52,25424187,49.479,50.00193764,88.81449206,0.27,51.7775
07-08-2018,51.7775,52.33,25583772,49.83175,50.32476716,75.20485764,-0.49,51.8125
08-08-2018,51.8125,51.5125,22524820,50.1425,50.59526404,75.53952206,0.035,52.22
09-08-2018,52.22,51.82,23489476,50.50925,50.89067058,79.55548214,0.4075,51.8825
10-08-2018,51.8825,51.84,24900152,50.923,51.0710032,67.99769215,-0.3375,52.2175
13-08-2018,52.2175,51.925,25888580,51.397,51.27945716,72.8852445,0.335,52.4375
14-08-2018,52.4375,52.5387,20733210,51.8835,51.49001041,75.90594649,0.22,52.56
15-08-2018,52.56,52.305,28803464,52.102,51.68455397,77.63975884,0.1225,53.33
16-08-2018,53.33,52.9375,28499141,52.25025,51.98372597,85.71596952,0.77,54.395
17-08-2018,54.395,53.36,35423222,52.49,52.42213943,91.2068698,1.065,53.865
20-08-2018,53.865,54.525,30285517,52.64975,52.68447772,73.60573344,-0.53,53.76
21-08-2018,53.76,54.2,26151763,52.848,52.88002722,70.24855818,-0.105,53.7625
22-08-2018,53.7625,53.525,19013736,53.043,53.04047682,70.28888946,0.0025,53.8725
23-08-2018,53.8725,53.6625,18879935,53.20825,53.19175376,72.35039975,0.11,54.04
24-08-2018,54.04,54.15,18473656,53.424,53.34598035,75.57603285,0.1675,54.485
27-08-2018,54.485,54.2875,20520142,53.65075,53.55307483,82.39611771,0.445,54.925
28-08-2018,54.925,54.7525,22775594,53.8995,53.80251577,86.91282665,0.44,55.745
